time,open,high,low,close,tick_volume,spread,real_volume
2025-02-13 22:15:00,152.801,152.826,152.657,152.747,240,38,0
2025-02-13 22:30:00,152.733,152.797,152.721,152.786,204,38,0
2025-02-13 22:45:00,152.786,152.824,152.772,152.824,189,38,0
2025-02-13 23:00:00,152.844,152.928,152.803,152.911,422,9,0
2025-02-13 23:15:00,152.91,153.028,152.903,153.009,435,9,0
2025-02-13 23:30:00,153.009,153.144,152.974,153.071,555,9,0
2025-02-13 23:45:00,153.071,153.085,152.948,152.984,585,9,0
2025-02-14 00:00:00,152.987,153.098,152.857,152.892,1736,9,0
2025-02-14 00:15:00,152.895,152.909,152.583,152.676,1719,9,0
2025-02-14 00:30:00,152.676,152.801,152.665,152.682,1308,9,0
2025-02-14 00:45:00,152.681,152.901,152.571,152.639,2477,9,0
2025-02-14 01:00:00,152.64,152.64,152.462,152.531,1710,9,0
2025-02-14 01:15:00,152.533,152.572,152.443,152.535,1467,9,0
2025-02-14 01:30:00,152.537,152.611,152.441,152.551,1081,9,0
2025-02-14 01:45:00,152.552,152.605,152.479,152.564,986,9,0
2025-02-14 02:00:00,152.567,152.659,152.518,152.633,927,9,0
